t,step,drone_x,drone_y,drone_z,dog0_x,dog0_y,dog0_z,dog1_x,dog1_y,dog1_z,target_x,target_y,target_z
10.1497,203,7.8289,0.0002,3.0156,3.2049,0.2628,0.3801,1.8181,-0.0230,0.3738,10.0000,0.1497,3.0000
10.1997,204,7.9022,0.0012,3.0155,3.2341,0.2635,0.3796,1.8477,-0.0227,0.3735,10.0000,0.1997,3.0000
10.2496,205,7.9756,0.0036,3.0155,3.2638,0.2642,0.3792,1.8780,-0.0225,0.3733,10.0000,0.2496,3.0000
10.2997,206,7.9756,0.0036,3.0155,3.2638,0.2642,0.3792,1.8780,-0.0225,0.3733,10.0000,0.2997,3.0000
10.3497,207,8.0489,0.0077,3.0155,3.2943,0.2650,0.3790,1.9083,-0.0223,0.3729,10.0000,0.3497,3.0000
10.3997,208,8.0489,0.0077,3.0155,3.2943,0.2650,0.3790,1.9083,-0.0223,0.3729,10.0000,0.3997,3.0000
10.4497,209,8.1222,0.0140,3.0154,3.3253,0.2661,0.3783,1.9374,-0.0223,0.3745,10.0000,0.4497,3.0000
10.4997,210,8.1956,0.0227,3.0154,3.3552,0.2671,0.3787,1.9655,-0.0222,0.3769,10.0000,0.4997,3.0000
10.5497,211,8.1956,0.0227,3.0154,3.3552,0.2671,0.3787,1.9655,-0.0222,0.3769,10.0000,0.5497,3.0000
10.5998,212,8.2689,0.0339,3.0153,3.3839,0.2679,0.3801,1.9934,-0.0219,0.3791,10.0000,0.5998,3.0000
10.6496,213,8.3422,0.0479,3.0153,3.4123,0.2686,0.3813,2.0214,-0.0216,0.3809,10.0000,0.6496,3.0000
10.6997,214,8.3422,0.0479,3.0153,3.4123,0.2686,0.3813,2.0214,-0.0216,0.3809,10.0000,0.6997,3.0000
10.7496,215,8.4156,0.0648,3.0153,3.4409,0.2690,0.3820,2.0497,-0.0212,0.3822,10.0000,0.7496,3.0000
10.7997,216,8.4156,0.0648,3.0153,3.4409,0.2690,0.3820,2.0497,-0.0212,0.3822,10.0000,0.7997,3.0000
10.8497,217,8.4889,0.0845,3.0152,3.4697,0.2692,0.3823,2.0786,-0.0208,0.3831,10.0000,0.8497,3.0000
10.8997,218,8.4889,0.0845,3.0152,3.4987,0.2694,0.3828,2.0786,-0.0208,0.3831,10.0000,0.8997,3.0000
10.9497,219,8.5622,0.1071,3.0152,3.4987,0.2694,0.3828,2.1081,-0.0202,0.3836,10.0000,0.9497,3.0000
10.9997,220,8.6356,0.1325,3.0152,3.5283,0.2697,0.3834,2.1385,-0.0195,0.3840,10.0000,0.9997,3.0000
11.0497,221,8.6356,0.1325,3.0152,3.5283,0.2697,0.3834,2.1385,-0.0195,0.3840,10.0000,1.0497,3.0000
11.0997,222,8.7089,0.1607,3.0151,3.5588,0.2700,0.3839,2.1696,-0.0187,0.3837,10.0000,1.0997,3.0000
11.1496,223,8.7818,0.1916,3.0151,3.5901,0.2704,0.3832,2.2004,-0.0179,0.3826,10.0000,1.1496,3.0000
11.1997,224,8.7818,0.1916,3.0151,3.5901,0.2704,0.3832,2.2004,-0.0179,0.3826,10.0000,1.1997,3.0000
11.2497,225,8.8536,0.2252,3.0150,3.6212,0.2706,0.3809,2.2309,-0.0171,0.3810,10.0000,1.2497,3.0000
11.2996,226,8.9238,0.2611,3.0150,3.6520,0.2708,0.3780,2.2606,-0.0165,0.3801,10.0000,1.2996,3.0000
11.3497,227,8.9238,0.2611,3.0150,3.6520,0.2708,0.3780,2.2606,-0.0165,0.3801,10.0000,1.3497,3.0000
11.3997,228,8.9920,0.2994,3.0150,3.6819,0.2708,0.3761,2.2898,-0.0163,0.3797,10.0000,1.3997,3.0000
11.4497,229,8.9920,0.2994,3.0150,3.6819,0.2708,0.3761,2.2898,-0.0163,0.3797,10.0000,1.4497,3.0000
11.4997,230,9.0581,0.3398,3.0149,3.7111,0.2707,0.3748,2.3187,-0.0161,0.3795,10.0000,1.4997,3.0000
11.5497,231,9.1218,0.3821,3.0149,3.7400,0.2706,0.3739,2.3479,-0.0161,0.3794,10.0000,1.5497,3.0000
11.5997,232,9.1218,0.3821,3.0149,3.7400,0.2706,0.3739,2.3479,-0.0161,0.3794,10.0000,1.5997,3.0000
11.6497,233,9.1831,0.4264,3.0148,3.7690,0.2704,0.3732,2.3776,-0.0162,0.3794,10.0000,1.6497,3.0000
11.6997,234,9.2418,0.4724,3.0148,3.7986,0.2701,0.3726,2.4079,-0.0165,0.3795,10.0000,1.6997,3.0000
11.7497,235,9.2418,0.4724,3.0148,3.7986,0.2701,0.3726,2.4079,-0.0165,0.3795,10.0000,1.7497,3.0000
11.7997,236,9.2981,0.5200,3.0148,3.8288,0.2697,0.3722,2.4384,-0.0170,0.3789,10.0000,1.7997,3.0000
11.8497,237,9.2981,0.5200,3.0148,3.8288,0.2697,0.3722,2.4384,-0.0170,0.3789,10.0000,1.8497,3.0000
11.8997,238,9.3519,0.5695,3.0147,3.8597,0.2693,0.3723,2.4681,-0.0175,0.3795,10.0000,1.8997,3.0000
11.9496,239,9.4032,0.6209,3.0147,3.8897,0.2691,0.3738,2.4967,-0.0178,0.3806,10.0000,1.9496,3.0000
11.9997,240,9.4032,0.6209,3.0147,3.8897,0.2691,0.3738,2.4967,-0.0178,0.3806,10.0000,1.9997,3.0000
12.0497,241,9.4521,0.6741,3.0147,3.9184,0.2690,0.3762,2.5249,-0.0178,0.3816,9.9503,2.0000,3.0000
12.0997,242,9.4521,0.6741,3.0147,3.9184,0.2690,0.3762,2.5249,-0.0178,0.3816,9.9003,2.0000,3.0000
12.1497,243,9.4984,0.7286,3.0146,3.9464,0.2690,0.3788,2.5530,-0.0176,0.3827,9.8503,2.0000,3.0000
12.1996,244,9.5416,0.7839,3.0146,3.9742,0.2690,0.3813,2.5811,-0.0170,0.3840,9.8004,2.0000,3.0000
12.2497,245,9.5416,0.7839,3.0146,3.9742,0.2690,0.3813,2.5811,-0.0170,0.3840,9.7503,2.0000,3.0000
12.2997,246,9.5809,0.8390,3.0145,4.0021,0.2691,0.3837,2.6097,-0.0163,0.3852,9.7003,2.0000,3.0000
12.3496,247,9.5809,0.8390,3.0145,4.0303,0.2692,0.3858,2.6097,-0.0163,0.3852,9.6504,2.0000,3.0000
12.3997,248,9.6163,0.8936,3.0145,4.0303,0.2692,0.3858,2.6388,-0.0154,0.3865,9.6003,2.0000,3.0000
12.4497,249,9.6474,0.9470,3.0145,4.0589,0.2694,0.3879,2.6687,-0.0141,0.3875,9.5503,2.0000,3.0000
12.4997,250,9.6474,0.9470,3.0145,4.0589,0.2694,0.3879,2.6687,-0.0141,0.3875,9.5003,2.0000,3.0000
12.5498,251,9.6741,0.9991,3.0144,4.0881,0.2699,0.3898,2.6989,-0.0127,0.3880,9.4502,2.0000,3.0000
12.5996,252,9.6962,1.0497,3.0144,4.1176,0.2703,0.3901,2.7291,-0.0110,0.3868,9.4004,2.0000,3.0000
12.6497,253,9.6962,1.0497,3.0144,4.1176,0.2703,0.3901,2.7291,-0.0110,0.3868,9.3503,2.0000,3.0000
12.6997,254,9.7137,1.0985,3.0144,4.1472,0.2709,0.3888,2.7590,-0.0092,0.3849,9.3003,2.0000,3.0000
12.7496,255,9.7267,1.1455,3.0143,4.1771,0.2716,0.3863,2.7882,-0.0073,0.3838,9.2504,2.0000,3.0000
12.7997,256,9.7267,1.1455,3.0143,4.1771,0.2716,0.3863,2.7882,-0.0073,0.3838,9.2003,2.0000,3.0000
12.8497,257,9.7355,1.1906,3.0143,4.2065,0.2725,0.3838,2.8169,-0.0054,0.3831,9.1503,2.0000,3.0000
12.8997,258,9.7355,1.1906,3.0143,4.2065,0.2725,0.3838,2.8169,-0.0054,0.3831,9.1003,2.0000,3.0000
12.9497,259,9.7401,1.2339,3.0142,4.2352,0.2736,0.3822,2.8456,-0.0033,0.3825,9.0503,2.0000,3.0000
12.9996,260,9.7404,1.2753,3.0142,4.2639,0.2750,0.3808,2.8745,-0.0009,0.3820,9.0004,2.0000,3.0000
13.0498,261,9.7404,1.2753,3.0142,4.2639,0.2750,0.3808,2.8745,-0.0009,0.3820,8.9502,2.0000,3.0000
13.0997,262,9.7366,1.3148,3.0142,4.2929,0.2767,0.3795,2.9039,0.0018,0.3817,8.9003,2.0000,3.0000
13.1495,263,9.7290,1.3525,3.0141,4.3225,0.2787,0.3784,2.9340,0.0048,0.3816,8.8505,2.0000,3.0000
13.1997,264,9.7290,1.3525,3.0141,4.3225,0.2787,0.3784,2.9340,0.0048,0.3816,8.8003,2.0000,3.0000
13.2497,265,9.7177,1.3885,3.0141,4.3527,0.2812,0.3775,2.9643,0.0080,0.3815,8.7503,2.0000,3.0000
13.2997,266,9.7177,1.3885,3.0141,4.3527,0.2812,0.3775,2.9643,0.0080,0.3815,8.7003,2.0000,3.0000
13.3497,267,9.7031,1.4227,3.0141,4.3832,0.2838,0.3779,2.9930,0.0112,0.3826,8.6503,2.0000,3.0000
13.3996,268,9.6849,1.4554,3.0140,4.4122,0.2870,0.3796,3.0206,0.0144,0.3840,8.6004,2.0000,3.0000
13.4497,269,9.6849,1.4554,3.0140,4.4122,0.2870,0.3796,3.0206,0.0144,0.3840,8.5503,2.0000,3.0000
13.4997,270,9.6634,1.4864,3.0140,4.4400,0.2904,0.3818,3.0478,0.0178,0.3856,8.5003,2.0000,3.0000
13.5496,271,9.6388,1.5159,3.0139,4.4674,0.2941,0.3840,3.0749,0.0212,0.3870,8.4504,2.0000,3.0000
13.5997,272,9.6388,1.5159,3.0139,4.4674,0.2941,0.3840,3.0749,0.0212,0.3870,8.4003,2.0000,3.0000
13.6497,273,9.6113,1.5439,3.0139,4.4948,0.2980,0.3862,3.1024,0.0246,0.3883,8.3503,2.0000,3.0000
13.6997,274,9.6113,1.5439,3.0139,4.4948,0.2980,0.3862,3.1024,0.0246,0.3883,8.3003,2.0000,3.0000
13.7497,275,9.5811,1.5706,3.0139,4.5224,0.3020,0.3883,3.1302,0.0283,0.3894,8.2503,2.0000,3.0000
13.7998,276,9.5811,1.5706,3.0139,4.5224,0.3020,0.3883,3.1302,0.0283,0.3894,8.2002,2.0000,3.0000
13.8497,277,9.5482,1.5959,3.0138,4.5506,0.3064,0.3901,3.1585,0.0323,0.3905,8.1503,2.0000,3.0000
13.8997,278,9.5123,1.6199,3.0138,4.5794,0.3112,0.3914,3.1874,0.0366,0.3915,8.1003,2.0000,3.0000
13.9497,279,9.5123,1.6199,3.0138,4.5794,0.3112,0.3914,3.1874,0.0366,0.3915,8.0503,2.0000,3.0000
13.9997,280,9.4739,1.6428,3.0138,4.6087,0.3163,0.3911,3.2165,0.0409,0.3911,8.0003,2.0000,3.0000
14.0496,281,9.4330,1.6644,3.0137,4.6381,0.3217,0.3892,3.2457,0.0454,0.3889,7.9504,2.0000,3.0000
14.0997,282,9.4330,1.6644,3.0137,4.6381,0.3217,0.3892,3.2457,0.0454,0.3889,7.9003,2.0000,3.0000
14.1497,283,9.3900,1.6850,3.0137,4.6677,0.3273,0.3860,3.2751,0.0500,0.3854,7.8503,2.0000,3.0000
14.1998,284,9.3900,1.6850,3.0137,4.6677,0.3273,0.3860,3.2751,0.0500,0.3854,7.8002,2.0000,3.0000
14.2497,285,9.3449,1.7046,3.0137,4.6967,0.3329,0.3832,3.3040,0.0547,0.3821,7.7503,2.0000,3.0000
14.2997,286,9.2980,1.7231,3.0136,4.7253,0.3385,0.3810,3.3323,0.0596,0.3796,7.7003,2.0000,3.0000
14.3497,287,9.2980,1.7231,3.0136,4.7253,0.3385,0.3810,3.3323,0.0596,0.3796,7.6503,2.0000,3.0000
14.3997,288,9.2494,1.7407,3.0136,4.7536,0.3442,0.3790,3.3606,0.0645,0.3775,7.6003,2.0000,3.0000
14.4496,289,9.1988,1.7574,3.0136,4.7822,0.3503,0.3772,3.3891,0.0698,0.3755,7.5504,2.0000,3.0000
14.4997,290,9.1988,1.7574,3.0136,4.7822,0.3503,0.3772,3.3891,0.0698,0.3755,7.5003,2.0000,3.0000
14.5497,291,9.1466,1.7733,3.0135,4.8115,0.3566,0.3755,3.4180,0.0753,0.3739,7.4503,2.0000,3.0000
14.5997,292,9.1466,1.7733,3.0135,4.8115,0.3566,0.3755,3.4180,0.0753,0.3739,7.4003,2.0000,3.0000
14.6497,293,9.0928,1.7883,3.0135,4.8414,0.3634,0.3741,3.4476,0.0814,0.3726,7.3503,2.0000,3.0000
14.6996,294,9.0372,1.8026,3.0135,4.8713,0.3704,0.3740,3.4773,0.0876,0.3724,7.3004,2.0000,3.0000
14.7497,295,9.0372,1.8026,3.0135,4.8713,0.3704,0.3740,3.4773,0.0876,0.3724,7.2503,2.0000,3.0000
14.7997,296,9.0372,1.8026,3.0135,4.8713,0.3704,0.3740,3.4773,0.0876,0.3724,7.2003,2.0000,3.0000
14.8497,297,8.9802,1.8161,3.0134,4.8999,0.3775,0.3751,3.5058,0.0940,0.3738,7.1503,2.0000,3.0000
14.8996,298,8.9215,1.8289,3.0134,4.9273,0.3845,0.3767,3.5331,0.1002,0.3758,7.1004,2.0000,3.0000
14.9497,299,8.9215,1.8289,3.0134,4.9273,0.3845,0.3767,3.5331,0.1002,0.3758,7.0503,2.0000,3.0000
14.9997,300,8.8611,1.8411,3.0133,4.9541,0.3916,0.3787,3.5598,0.1063,0.3782,7.0003,2.0000,3.0000
15.0496,301,8.7993,1.8527,3.0133,4.9808,0.3988,0.3807,3.5864,0.1125,0.3805,6.9504,2.0000,3.0000
15.0997,302,8.7993,1.8527,3.0133,4.9808,0.3988,0.3807,3.5864,0.1125,0.3805,6.9003,2.0000,3.0000
15.1498,303,8.7361,1.8636,3.0133,5.0077,0.4061,0.3825,3.6132,0.1187,0.3826,6.8502,2.0000,3.0000
15.1997,304,8.7361,1.8636,3.0133,5.0077,0.4061,0.3825,3.6132,0.1187,0.3826,6.8003,2.0000,3.0000
15.2497,305,8.6718,1.8740,3.0132,5.0349,0.4137,0.3842,3.6404,0.1250,0.3846,6.7503,2.0000,3.0000
15.2997,306,8.6063,1.8839,3.0132,5.0626,0.4218,0.3858,3.6681,0.1316,0.3865,6.7003,2.0000,3.0000
15.3498,307,8.6063,1.8839,3.0132,5.0626,0.4218,0.3858,3.6681,0.1316,0.3865,6.6502,2.0000,3.0000
15.3997,308,8.5396,1.8933,3.0132,5.0909,0.4304,0.3870,3.6963,0.1386,0.3882,6.6003,2.0000,3.0000
15.4497,309,8.4723,1.9021,3.0131,5.1194,0.4392,0.3866,3.7246,0.1456,0.3885,6.5503,2.0000,3.0000
15.4997,310,8.4723,1.9021,3.0131,5.1194,0.4392,0.3866,3.7246,0.1456,0.3885,6.5003,2.0000,3.0000
15.5497,311,8.4044,1.9106,3.0131,5.1479,0.4480,0.3846,3.7530,0.1528,0.3869,6.4503,2.0000,3.0000
15.5996,312,8.3356,1.9185,3.0131,5.1766,0.4571,0.3817,3.7817,0.1602,0.3839,6.4004,2.0000,3.0000
15.6497,313,8.3356,1.9185,3.0131,5.1766,0.4571,0.3817,3.7817,0.1602,0.3839,6.3503,2.0000,3.0000
15.6997,314,8.2661,1.9261,3.0130,5.2045,0.4660,0.3794,3.8097,0.1676,0.3813,6.3003,2.0000,3.0000
15.7497,315,8.2661,1.9261,3.0130,5.2045,0.4660,0.3794,3.8097,0.1676,0.3813,6.2503,2.0000,3.0000
15.7997,316,8.1960,1.9333,3.0130,5.2318,0.4749,0.3778,3.8371,0.1750,0.3795,6.2003,2.0000,3.0000
15.8497,317,8.1960,1.9333,3.0130,5.2318,0.4749,0.3778,3.8371,0.1750,0.3795,6.1503,2.0000,3.0000
15.8997,318,8.1251,1.9401,3.0130,5.2589,0.4841,0.3765,3.8644,0.1827,0.3780,6.1003,2.0000,3.0000
15.9496,319,8.0536,1.9466,3.0129,5.2863,0.4937,0.3752,3.8920,0.1907,0.3767,6.0504,2.0000,3.0000
15.9997,320,8.0536,1.9466,3.0129,5.2863,0.4937,0.3752,3.8920,0.1907,0.3767,6.0003,2.0000,3.0000
16.0497,321,7.9817,1.9527,3.0129,5.3142,0.5037,0.3741,3.9200,0.1991,0.3755,5.9503,2.0000,3.0000
16.0997,322,7.9817,1.9527,3.0129,5.3142,0.5037,0.3741,3.9200,0.1991,0.3755,5.9003,2.0000,3.0000
16.1497,323,7.9094,1.9585,3.0129,5.3426,0.5142,0.3733,3.9485,0.2080,0.3748,5.8503,2.0000,3.0000
16.1997,324,7.8369,1.9640,3.0128,5.3705,0.5249,0.3736,3.9769,0.2171,0.3753,5.8003,2.0000,3.0000
16.2497,325,7.8369,1.9640,3.0128,5.3705,0.5249,0.3736,3.9769,0.2171,0.3753,5.7503,2.0000,3.0000
16.2997,326,7.7641,1.9692,3.0128,5.3970,0.5356,0.3748,4.0040,0.2262,0.3770,5.7003,2.0000,3.0000
16.3496,327,7.6912,1.9742,3.0128,5.4226,0.5461,0.3764,4.0301,0.2352,0.3790,5.6504,2.0000,3.0000
16.3997,328,7.6912,1.9742,3.0128,5.4226,0.5461,0.3764,4.0301,0.2352,0.3790,5.6003,2.0000,3.0000
16.4497,329,7.6182,1.9788,3.0127,5.4475,0.5566,0.3782,4.0555,0.2442,0.3815,5.5503,2.0000,3.0000
16.4997,330,7.6182,1.9788,3.0127,5.4475,0.5566,0.3782,4.0555,0.2442,0.3815,5.5003,2.0000,3.0000
16.5497,331,7.5451,1.9833,3.0127,5.4722,0.5673,0.3802,4.0807,0.2533,0.3840,5.4503,2.0000,3.0000
16.5997,332,7.4720,1.9875,3.0127,5.4971,0.5782,0.3820,4.1060,0.2625,0.3864,5.4003,2.0000,3.0000
16.6497,333,7.4720,1.9875,3.0127,5.4971,0.5782,0.3820,4.1060,0.2625,0.3864,5.3503,2.0000,3.0000
16.6997,334,7.3988,1.9915,3.0127,5.5222,0.5894,0.3839,4.1316,0.2720,0.3887,5.3003,2.0000,3.0000
16.7496,335,7.3256,1.9953,3.0126,5.5477,0.6012,0.3858,4.1577,0.2821,0.3907,5.2504,2.0000,3.0000
16.7998,336,7.3256,1.9953,3.0126,5.5477,0.6012,0.3858,4.1577,0.2821,0.3907,5.2002,2.0000,3.0000
16.8497,337,7.2523,1.9989,3.0126,5.5736,0.6137,0.3872,4.1844,0.2926,0.3925,5.1503,2.0000,3.0000
16.8997,338,7.2523,1.9989,3.0126,5.5736,0.6137,0.3872,4.1844,0.2926,0.3925,5.1003,2.0000,3.0000
16.9498,339,7.1790,2.0023,3.0126,5.5993,0.6263,0.3879,4.2111,0.3032,0.3924,5.0502,2.0000,3.0000
16.9997,340,7.1057,2.0055,3.0125,5.6252,0.6393,0.3870,4.2381,0.3141,0.3905,5.0003,2.0000,3.0000
17.0497,341,7.1057,2.0055,3.0125,5.6252,0.6393,0.3870,4.2381,0.3141,0.3905,4.9503,2.0000,3.0000
17.0997,342,7.0324,2.0085,3.0125,5.6512,0.6524,0.3843,4.2652,0.3253,0.3871,4.9003,2.0000,3.0000
17.1496,343,6.9591,2.0114,3.0125,5.6766,0.6655,0.3819,4.2918,0.3366,0.3840,4.8504,2.0000,3.0000
17.1997,344,6.9591,2.0114,3.0125,5.6766,0.6655,0.3819,4.2918,0.3366,0.3840,4.8003,2.0000,3.0000
17.2497,345,6.8858,2.0141,3.0124,5.7015,0.6787,0.3802,4.3180,0.3480,0.3815,4.7503,2.0000,3.0000
17.2995,346,6.8858,2.0141,3.0124,5.7260,0.6921,0.3790,4.3180,0.3480,0.3815,4.7005,2.0000,3.0000
17.3497,347,6.8125,2.0167,3.0124,5.7260,0.6921,0.3790,4.3439,0.3596,0.3794,4.6503,2.0000,3.0000
17.3997,348,6.7392,2.0192,3.0124,5.7504,0.7061,0.3779,4.3699,0.3717,0.3776,4.6003,2.0000,3.0000
17.4498,349,6.7392,2.0192,3.0124,5.7504,0.7061,0.3779,4.3699,0.3717,0.3776,4.5502,2.0000,3.0000
17.4997,350,6.6658,2.0215,3.0123,5.7751,0.7208,0.3768,4.3963,0.3845,0.3757,4.5003,2.0000,3.0000
17.5497,351,6.6658,2.0215,3.0123,5.7751,0.7208,0.3768,4.3963,0.3845,0.3757,4.4503,2.0000,3.0000
17.5997,352,6.5925,2.0237,3.0123,5.7998,0.7359,0.3747,4.4228,0.3979,0.3734,4.4003,2.0000,3.0000
17.6498,353,6.5192,2.0258,3.0123,5.8239,0.7512,0.3731,4.4487,0.4114,0.3717,4.3502,2.0000,3.0000
17.6997,354,6.5192,2.0258,3.0123,5.8239,0.7512,0.3731,4.4487,0.4114,0.3717,4.3003,2.0000,3.0000
17.7497,355,6.4459,2.0278,3.0122,5.8462,0.7665,0.3725,4.4731,0.4248,0.3715,4.2503,2.0000,3.0000
17.7996,356,6.3725,2.0296,3.0122,5.8670,0.7816,0.3724,4.4964,0.4380,0.3718,4.2004,2.0000,3.0000
17.8497,357,6.3725,2.0296,3.0122,5.8670,0.7816,0.3724,4.4964,0.4380,0.3718,4.1503,2.0000,3.0000
17.8997,358,6.2992,2.0314,3.0122,5.8865,0.7965,0.3726,4.5191,0.4511,0.3725,4.1003,2.0000,3.0000
17.9497,359,6.2992,2.0314,3.0122,5.8865,0.7965,0.3726,4.5191,0.4511,0.3725,4.0503,2.0000,3.0000
17.9997,360,6.2259,2.0331,3.0121,5.9049,0.8114,0.3725,4.5415,0.4643,0.3735,4.0003,2.0000,3.0000
18.0496,361,6.1525,2.0347,3.0121,5.9224,0.8266,0.3721,4.5638,0.4778,0.3746,3.9504,2.0000,3.0000
18.0997,362,6.1525,2.0347,3.0121,5.9224,0.8266,0.3721,4.5638,0.4778,0.3746,3.9003,2.0000,3.0000
18.1497,363,6.0792,2.0362,3.0121,5.9387,0.8420,0.3716,4.5864,0.4918,0.3757,3.8503,2.0000,3.0000
18.1997,364,6.0792,2.0362,3.0121,5.9387,0.8420,0.3716,4.5864,0.4918,0.3757,3.8003,2.0000,3.0000
18.2500,365,6.0059,2.0376,3.0121,5.9538,0.8578,0.3709,4.6092,0.5063,0.3767,3.7500,2.0000,3.0000
18.2996,366,5.9325,2.0389,3.0120,5.9677,0.8743,0.3702,4.6319,0.5215,0.3772,3.7004,2.0000,3.0000
18.3497,367,5.9325,2.0389,3.0120,5.9677,0.8743,0.3702,4.6319,0.5215,0.3772,3.6503,2.0000,3.0000
18.3997,368,5.8592,2.0402,3.0120,5.9801,0.8912,0.3699,4.6541,0.5373,0.3783,3.6003,2.0000,3.0000
18.4497,369,5.8592,2.0402,3.0120,5.9801,0.8912,0.3699,4.6541,0.5373,0.3783,3.5503,2.0000,3.0000
18.4997,370,5.7859,2.0414,3.0120,5.9903,0.9078,0.3719,4.6759,0.5538,0.3795,3.5003,2.0000,3.0000
18.5497,371,5.7125,2.0425,3.0119,5.9987,0.9233,0.3746,4.6977,0.5705,0.3790,3.4503,2.0000,3.0000
18.5997,372,5.7125,2.0425,3.0119,5.9987,0.9233,0.3746,4.6977,0.5705,0.3790,3.4003,2.0000,3.0000
18.6497,373,5.6392,2.0436,3.0119,6.0059,0.9380,0.3772,4.7192,0.5873,0.3776,3.3503,2.0000,3.0000
18.6996,374,5.5659,2.0446,3.0119,6.0125,0.9523,0.3796,4.7397,0.6038,0.3770,3.3004,2.0000,3.0000
18.7497,375,5.5659,2.0446,3.0119,6.0125,0.9523,0.3796,4.7397,0.6038,0.3770,3.2503,2.0000,3.0000
18.7997,376,5.4925,2.0455,3.0119,6.0185,0.9663,0.3818,4.7595,0.6207,0.3769,3.2003,2.0000,3.0000
18.8497,377,5.4925,2.0455,3.0119,6.0185,0.9663,0.3818,4.7595,0.6207,0.3769,3.1503,2.0000,3.0000
18.8997,378,5.4192,2.0464,3.0118,6.0240,0.9803,0.3835,4.7788,0.6380,0.3769,3.1003,2.0000,3.0000
18.9498,379,5.4192,2.0464,3.0118,6.0240,0.9803,0.3835,4.7788,0.6380,0.3769,3.0502,2.0000,3.0000
18.9997,380,5.3459,2.0472,3.0118,6.0286,0.9940,0.3847,4.7976,0.6560,0.3770,3.0003,2.0000,3.0000
19.0496,381,5.2725,2.0480,3.0118,6.0322,1.0076,0.3863,4.8162,0.6747,0.3771,2.9504,2.0000,3.0000
19.0998,382,5.2725,2.0480,3.0118,6.0322,1.0076,0.3863,4.8162,0.6747,0.3771,2.9002,2.0000,3.0000
19.1497,383,5.1992,2.0488,3.0117,6.0348,1.0210,0.3879,4.8337,0.6937,0.3775,2.8503,2.0000,3.0000
19.1998,384,5.1992,2.0488,3.0117,6.0348,1.0210,0.3879,4.8337,0.6937,0.3775,2.8002,2.0000,3.0000
19.2498,385,5.1259,2.0495,3.0117,6.0364,1.0345,0.3894,4.8491,0.7124,0.3784,2.7502,2.0000,3.0000
19.2997,386,5.0525,2.0502,3.0117,6.0370,1.0479,0.3903,4.8623,0.7302,0.3785,2.7003,2.0000,3.0000
19.3498,387,5.0525,2.0502,3.0117,6.0370,1.0479,0.3903,4.8623,0.7302,0.3785,2.6502,2.0000,3.0000
19.3997,388,4.9792,2.0508,3.0116,6.0365,1.0613,0.3906,4.8735,0.7473,0.3778,2.6003,2.0000,3.0000
19.4496,389,4.9059,2.0514,3.0116,6.0348,1.0747,0.3907,4.8832,0.7636,0.3768,2.5504,2.0000,3.0000
19.4997,390,4.9059,2.0514,3.0116,6.0348,1.0747,0.3907,4.8832,0.7636,0.3768,2.5003,2.0000,3.0000
19.5497,391,4.8325,2.0520,3.0116,6.0318,1.0881,0.3902,4.8919,0.7798,0.3753,2.4503,2.0000,3.0000
19.5997,392,4.8325,2.0520,3.0116,6.0318,1.0881,0.3902,4.8919,0.7798,0.3753,2.4003,2.0000,3.0000
19.6497,393,4.7592,2.0525,3.0116,6.0276,1.1017,0.3895,4.8996,0.7961,0.3728,2.3503,2.0000,3.0000
19.6996,394,4.6859,2.0530,3.0115,6.0220,1.1154,0.3880,4.9061,0.8125,0.3692,2.3004,2.0000,3.0000
19.7497,395,4.6859,2.0530,3.0115,6.0220,1.1154,0.3880,4.9061,0.8125,0.3692,2.2503,2.0000,3.0000
19.7997,396,4.6125,2.0534,3.0115,6.0157,1.1287,0.3840,4.9110,0.8288,0.3650,2.2003,2.0000,3.0000
19.8498,397,4.6125,2.0534,3.0115,6.0157,1.1287,0.3840,4.9110,0.8288,0.3650,2.1502,2.0000,3.0000
19.8997,398,4.5392,2.0539,3.0115,6.0092,1.1419,0.3778,4.9137,0.8443,0.3626,2.1003,2.0000,3.0000
19.9497,399,4.5392,2.0539,3.0115,6.0092,1.1419,0.3778,4.9137,0.8443,0.3626,2.0503,2.0000,3.0000
19.9997,400,4.4659,2.0543,3.0114,6.0019,1.1554,0.3712,4.9136,0.8584,0.3627,2.0003,2.0000,3.0000
20.0496,401,4.3925,2.0546,3.0114,5.9937,1.1692,0.3644,4.9110,0.8715,0.3644,1.9504,2.0000,3.0000
20.0998,402,4.3925,2.0546,3.0114,5.9937,1.1692,0.3644,4.9110,0.8715,0.3644,1.9002,2.0000,3.0000
20.1498,403,4.3192,2.0550,3.0114,5.9843,1.1831,0.3574,4.9067,0.8835,0.3668,1.8502,2.0000,3.0000
20.1997,404,4.3192,2.0550,3.0114,5.9843,1.1831,0.3574,4.9067,0.8835,0.3668,1.8003,2.0000,3.0000
20.2497,405,4.2459,2.0553,3.0113,5.9734,1.1969,0.3511,4.9012,0.8946,0.3694,1.7503,2.0000,3.0000
20.2996,406,4.1725,2.0556,3.0113,5.9613,1.2106,0.3445,4.8945,0.9050,0.3714,1.7004,2.0000,3.0000
20.3497,407,4.1725,2.0556,3.0113,5.9613,1.2106,0.3445,4.8945,0.9050,0.3714,1.6503,2.0000,3.0000
20.3997,408,4.0992,2.0559,3.0113,5.9475,1.2240,0.3369,4.8868,0.9147,0.3733,1.6003,2.0000,3.0000
20.4497,409,4.0992,2.0559,3.0113,5.9475,1.2240,0.3369,4.8868,0.9147,0.3733,1.5503,2.0000,3.0000
