t,step,drone_x,drone_y,drone_z,dog0_x,dog0_y,dog0_z,dog1_x,dog1_y,dog1_z,target_x,target_y,target_z
5.1398,866,5.2328,0.0000,3.0058,1.9816,0.4768,0.0919,4.3385,-0.3610,0.4203,5.1398,0.0000,3.0000
5.1398,867,5.2326,0.0000,3.0058,1.9817,0.4769,0.0918,4.3385,-0.3612,0.4203,5.1398,0.0000,3.0000
5.1398,868,5.2326,0.0000,3.0058,1.9817,0.4769,0.0918,4.3385,-0.3612,0.4203,5.1398,0.0000,3.0000
5.1398,869,5.2325,0.0000,3.0058,1.9818,0.4770,0.0916,4.3385,-0.3615,0.4202,5.1398,0.0000,3.0000
5.1398,870,5.2324,0.0000,3.0057,1.9818,0.4770,0.0916,4.3383,-0.3621,0.4202,5.1398,0.0000,3.0000
5.1398,871,5.2324,0.0000,3.0057,1.9818,0.4770,0.0916,4.3383,-0.3621,0.4202,5.1398,0.0000,3.0000
5.1398,872,5.2322,0.0000,3.0057,1.9818,0.4770,0.0917,4.3380,-0.3627,0.4201,5.1398,0.0000,3.0000
5.1398,873,5.2321,0.0000,3.0057,1.9819,0.4771,0.0917,4.3376,-0.3635,0.4200,5.1398,0.0000,3.0000
5.1398,874,5.2321,0.0000,3.0057,1.9819,0.4771,0.0917,4.3376,-0.3635,0.4200,5.1398,0.0000,3.0000
5.1398,875,5.2319,0.0000,3.0057,1.9819,0.4771,0.0918,4.3372,-0.3643,0.4200,5.1398,0.0000,3.0000
5.1398,876,5.2319,0.0000,3.0057,1.9819,0.4771,0.0918,4.3372,-0.3643,0.4200,5.1398,0.0000,3.0000
5.1398,877,5.2318,0.0000,3.0057,1.9818,0.4770,0.0919,4.3369,-0.3649,0.4199,5.1398,0.0000,3.0000
5.1398,878,5.2318,0.0000,3.0057,1.9818,0.4770,0.0919,4.3369,-0.3649,0.4199,5.1398,0.0000,3.0000
5.1398,879,5.2316,0.0000,3.0057,1.9815,0.4769,0.0921,4.3365,-0.3654,0.4199,5.1398,0.0000,3.0000
5.1398,880,5.2315,0.0000,3.0057,1.9813,0.4767,0.0922,4.3363,-0.3656,0.4199,5.1398,0.0000,3.0000
5.1398,881,5.2315,0.0000,3.0057,1.9813,0.4767,0.0922,4.3363,-0.3656,0.4199,5.1398,0.0000,3.0000
5.1398,882,5.2314,0.0000,3.0057,1.9811,0.4766,0.0923,4.3362,-0.3658,0.4199,5.1398,0.0000,3.0000
5.1398,883,5.2312,0.0000,3.0056,1.9811,0.4766,0.0924,4.3360,-0.3660,0.4198,5.1398,0.0000,3.0000
5.1398,884,5.2312,0.0000,3.0056,1.9811,0.4766,0.0924,4.3360,-0.3660,0.4198,5.1398,0.0000,3.0000
5.1398,885,5.2311,0.0000,3.0056,1.9810,0.4766,0.0924,4.3358,-0.3663,0.4199,5.1398,0.0000,3.0000
5.1398,886,5.2311,0.0000,3.0056,1.9810,0.4766,0.0924,4.3358,-0.3663,0.4199,5.1398,0.0000,3.0000
5.1398,887,5.2309,0.0000,3.0056,1.9810,0.4766,0.0924,4.3355,-0.3666,0.4198,5.1398,0.0000,3.0000
5.1398,888,5.2309,0.0000,3.0056,1.9810,0.4766,0.0924,4.3355,-0.3666,0.4198,5.1398,0.0000,3.0000
5.1398,889,5.2308,0.0000,3.0056,1.9811,0.4766,0.0923,4.3352,-0.3669,0.4198,5.1398,0.0000,3.0000
5.1398,890,5.2306,0.0000,3.0056,1.9812,0.4767,0.0923,4.3350,-0.3672,0.4197,5.1398,0.0000,3.0000
5.1398,891,5.2306,0.0000,3.0056,1.9812,0.4767,0.0923,4.3350,-0.3672,0.4197,5.1398,0.0000,3.0000
5.1398,892,5.2305,0.0000,3.0056,1.9814,0.4768,0.0922,4.3350,-0.3675,0.4197,5.1398,0.0000,3.0000
5.1398,893,5.2305,0.0000,3.0056,1.9814,0.4768,0.0922,4.3350,-0.3675,0.4197,5.1398,0.0000,3.0000
5.1398,894,5.2304,0.0000,3.0056,1.9815,0.4769,0.0921,4.3351,-0.3679,0.4197,5.1398,0.0000,3.0000
5.1398,895,5.2302,0.0000,3.0056,1.9816,0.4770,0.0920,4.3353,-0.3682,0.4197,5.1398,0.0000,3.0000
5.1398,896,5.2302,0.0000,3.0056,1.9816,0.4770,0.0920,4.3353,-0.3682,0.4197,5.1398,0.0000,3.0000
5.1398,897,5.2301,0.0000,3.0055,1.9816,0.4770,0.0920,4.3357,-0.3684,0.4197,5.1398,0.0000,3.0000
5.1398,898,5.2301,0.0000,3.0055,1.9816,0.4770,0.0920,4.3357,-0.3684,0.4197,5.1398,0.0000,3.0000
5.1398,899,5.2299,0.0000,3.0055,1.9816,0.4770,0.0920,4.3361,-0.3687,0.4197,5.1398,0.0000,3.0000
5.1398,900,5.2298,0.0000,3.0055,1.9816,0.4770,0.0919,4.3364,-0.3689,0.4198,5.1398,0.0000,3.0000
5.1398,901,5.2298,0.0000,3.0055,1.9816,0.4770,0.0919,4.3364,-0.3689,0.4198,5.1398,0.0000,3.0000
5.1398,902,5.2297,0.0000,3.0055,1.9818,0.4771,0.0919,4.3367,-0.3689,0.4199,5.1398,0.0000,3.0000
5.1398,903,5.2295,0.0000,3.0055,1.9819,0.4772,0.0918,4.3371,-0.3688,0.4198,5.1398,0.0000,3.0000
5.1398,904,5.2295,0.0000,3.0055,1.9819,0.4772,0.0918,4.3371,-0.3688,0.4198,5.1398,0.0000,3.0000
5.1398,905,5.2294,0.0000,3.0055,1.9820,0.4773,0.0917,4.3373,-0.3686,0.4200,5.1398,0.0000,3.0000
5.1398,906,5.2294,0.0000,3.0055,1.9820,0.4773,0.0917,4.3373,-0.3686,0.4200,5.1398,0.0000,3.0000
5.1398,907,5.2293,0.0000,3.0055,1.9821,0.4773,0.0916,4.3375,-0.3684,0.4200,5.1398,0.0000,3.0000
5.1398,908,5.2291,0.0000,3.0055,1.9822,0.4774,0.0916,4.3376,-0.3682,0.4200,5.1398,0.0000,3.0000
5.1398,909,5.2291,0.0000,3.0055,1.9822,0.4774,0.0916,4.3376,-0.3682,0.4200,5.1398,0.0000,3.0000
5.1398,910,5.2290,0.0000,3.0055,1.9823,0.4774,0.0915,4.3377,-0.3681,0.4199,5.1398,0.0000,3.0000
5.1398,911,5.2288,0.0000,3.0054,1.9824,0.4775,0.0914,4.3379,-0.3682,0.4199,5.1398,0.0000,3.0000
5.1398,912,5.2288,0.0000,3.0054,1.9824,0.4775,0.0914,4.3379,-0.3682,0.4199,5.1398,0.0000,3.0000
5.1398,913,5.2287,0.0000,3.0054,1.9823,0.4775,0.0914,4.3379,-0.3685,0.4200,5.1398,0.0000,3.0000
5.1398,914,5.2287,0.0000,3.0054,1.9823,0.4775,0.0914,4.3379,-0.3685,0.4200,5.1398,0.0000,3.0000
5.1398,915,5.2286,0.0000,3.0054,1.9823,0.4775,0.0914,4.3379,-0.3689,0.4199,5.1398,0.0000,3.0000
5.1398,916,5.2284,0.0000,3.0054,1.9824,0.4775,0.0914,4.3379,-0.3693,0.4199,5.1398,0.0000,3.0000
5.1398,917,5.2284,0.0000,3.0054,1.9824,0.4775,0.0914,4.3379,-0.3693,0.4199,5.1398,0.0000,3.0000
5.1398,918,5.2283,0.0000,3.0054,1.9824,0.4775,0.0914,4.3378,-0.3697,0.4199,5.1398,0.0000,3.0000
5.1398,919,5.2283,0.0000,3.0054,1.9824,0.4775,0.0914,4.3378,-0.3697,0.4199,5.1398,0.0000,3.0000
5.1398,920,5.2281,0.0000,3.0054,1.9825,0.4776,0.0913,4.3375,-0.3702,0.4198,5.1398,0.0000,3.0000
5.1398,921,5.2280,0.0000,3.0054,1.9826,0.4777,0.0912,4.3371,-0.3707,0.4197,5.1398,0.0000,3.0000
5.1398,922,5.2280,0.0000,3.0054,1.9826,0.4777,0.0912,4.3371,-0.3707,0.4197,5.1398,0.0000,3.0000
5.1398,923,5.2279,0.0000,3.0054,1.9827,0.4777,0.0911,4.3367,-0.3712,0.4197,5.1398,0.0000,3.0000
5.1398,924,5.2279,0.0000,3.0054,1.9827,0.4777,0.0911,4.3367,-0.3712,0.4197,5.1398,0.0000,3.0000
5.1398,925,5.2277,0.0000,3.0053,1.9829,0.4779,0.0909,4.3362,-0.3717,0.4196,5.1398,0.0000,3.0000
5.1398,926,5.2276,0.0000,3.0053,1.9831,0.4780,0.0908,4.3356,-0.3723,0.4195,5.1398,0.0000,3.0000
5.1398,927,5.2276,0.0000,3.0053,1.9831,0.4780,0.0908,4.3356,-0.3723,0.4195,5.1398,0.0000,3.0000
5.1398,928,5.2275,0.0000,3.0053,1.9833,0.4781,0.0907,4.3352,-0.3730,0.4194,5.1398,0.0000,3.0000
5.1398,929,5.2275,0.0000,3.0053,1.9833,0.4781,0.0907,4.3352,-0.3730,0.4194,5.1398,0.0000,3.0000
5.1398,930,5.2273,0.0000,3.0053,1.9834,0.4782,0.0906,4.3348,-0.3736,0.4193,5.1398,0.0000,3.0000
5.1398,931,5.2272,0.0000,3.0053,1.9835,0.4783,0.0905,4.3344,-0.3741,0.4193,5.1398,0.0000,3.0000
5.1398,932,5.2272,0.0000,3.0053,1.9835,0.4783,0.0905,4.3344,-0.3741,0.4193,5.1398,0.0000,3.0000
5.1398,933,5.2270,0.0000,3.0053,1.9838,0.4785,0.0903,4.3341,-0.3744,0.4193,5.1398,0.0000,3.0000
5.1398,934,5.2270,0.0000,3.0053,1.9838,0.4785,0.0903,4.3341,-0.3744,0.4193,5.1398,0.0000,3.0000
5.1398,935,5.2269,0.0000,3.0053,1.9840,0.4786,0.0901,4.3338,-0.3746,0.4195,5.1398,0.0000,3.0000
5.1398,936,5.2268,0.0000,3.0053,1.9841,0.4787,0.0899,4.3335,-0.3746,0.4195,5.1398,0.0000,3.0000
5.1398,937,5.2268,0.0000,3.0053,1.9841,0.4787,0.0899,4.3335,-0.3746,0.4195,5.1398,0.0000,3.0000
5.1398,938,5.2266,0.0000,3.0053,1.9843,0.4788,0.0898,4.3332,-0.3744,0.4194,5.1398,0.0000,3.0000
5.1398,939,5.2265,0.0000,3.0052,1.9845,0.4789,0.0896,4.3331,-0.3742,0.4194,5.1398,0.0000,3.0000
5.1398,940,5.2265,0.0000,3.0052,1.9845,0.4789,0.0896,4.3331,-0.3742,0.4194,5.1398,0.0000,3.0000
5.1398,941,5.2264,0.0000,3.0052,1.9846,0.4790,0.0895,4.3330,-0.3739,0.4195,5.1398,0.0000,3.0000
5.1398,942,5.2264,0.0000,3.0052,1.9846,0.4790,0.0895,4.3330,-0.3739,0.4195,5.1398,0.0000,3.0000
5.1398,943,5.2262,0.0000,3.0052,1.9847,0.4791,0.0894,4.3329,-0.3735,0.4196,5.1398,0.0000,3.0000
5.1398,944,5.2262,0.0000,3.0052,1.9847,0.4791,0.0894,4.3329,-0.3735,0.4196,5.1398,0.0000,3.0000
5.1398,945,5.2261,0.0000,3.0052,1.9847,0.4791,0.0894,4.3329,-0.3731,0.4196,5.1398,0.0000,3.0000
5.1398,946,5.2261,0.0000,3.0052,1.9848,0.4791,0.0894,4.3329,-0.3728,0.4196,5.1398,0.0000,3.0000
5.1398,947,5.2260,0.0000,3.0052,1.9848,0.4791,0.0894,4.3329,-0.3728,0.4196,5.1398,0.0000,3.0000
5.1398,948,5.2258,0.0000,3.0052,1.9848,0.4791,0.0893,4.3330,-0.3724,0.4196,5.1398,0.0000,3.0000
5.1398,949,5.2258,0.0000,3.0052,1.9848,0.4791,0.0893,4.3330,-0.3724,0.4196,5.1398,0.0000,3.0000
5.1398,950,5.2257,0.0000,3.0052,1.9849,0.4792,0.0892,4.3332,-0.3724,0.4196,5.1398,0.0000,3.0000
5.1398,951,5.2257,0.0000,3.0052,1.9849,0.4792,0.0892,4.3332,-0.3724,0.4196,5.1398,0.0000,3.0000
5.1398,952,5.2256,0.0000,3.0052,1.9849,0.4792,0.0891,4.3334,-0.3726,0.4196,5.1398,0.0000,3.0000
5.1398,953,5.2256,0.0000,3.0052,1.9851,0.4793,0.0890,4.3334,-0.3726,0.4196,5.1398,0.0000,3.0000
5.1398,954,5.2254,0.0000,3.0051,1.9851,0.4793,0.0890,4.3336,-0.3731,0.4196,5.1398,0.0000,3.0000
5.1398,955,5.2253,0.0000,3.0051,1.9852,0.4794,0.0889,4.3338,-0.3736,0.4196,5.1398,0.0000,3.0000
5.1398,956,5.2253,0.0000,3.0051,1.9852,0.4794,0.0889,4.3338,-0.3736,0.4196,5.1398,0.0000,3.0000
5.1398,957,5.2252,0.0000,3.0051,1.9853,0.4795,0.0888,4.3339,-0.3740,0.4196,5.1398,0.0000,3.0000
5.1398,958,5.2252,0.0000,3.0051,1.9853,0.4795,0.0888,4.3339,-0.3740,0.4196,5.1398,0.0000,3.0000
5.1398,959,5.2250,0.0000,3.0051,1.9854,0.4796,0.0887,4.3339,-0.3745,0.4196,5.1398,0.0000,3.0000
5.1398,960,5.2249,0.0000,3.0051,1.9855,0.4796,0.0886,4.3338,-0.3748,0.4196,5.1398,0.0000,3.0000
5.1398,961,5.2249,0.0000,3.0051,1.9855,0.4796,0.0886,4.3338,-0.3748,0.4196,5.1398,0.0000,3.0000
5.1398,962,5.2248,0.0000,3.0051,1.9855,0.4796,0.0886,4.3336,-0.3749,0.4196,5.1398,0.0000,3.0000
5.1398,963,5.2246,0.0000,3.0051,1.9856,0.4797,0.0885,4.3334,-0.3749,0.4195,5.1398,0.0000,3.0000
5.1398,964,5.2246,0.0000,3.0051,1.9856,0.4797,0.0885,4.3334,-0.3749,0.4195,5.1398,0.0000,3.0000
5.1398,965,5.2245,0.0000,3.0051,1.9857,0.4797,0.0884,4.3333,-0.3750,0.4195,5.1398,0.0000,3.0000
5.1398,966,5.2245,0.0000,3.0051,1.9858,0.4798,0.0883,4.3333,-0.3750,0.4195,5.1398,0.0000,3.0000
5.1398,967,5.2244,0.0000,3.0051,1.9858,0.4798,0.0883,4.3331,-0.3751,0.4195,5.1398,0.0000,3.0000
5.1398,968,5.2242,0.0000,3.0050,1.9861,0.4800,0.0880,4.3330,-0.3752,0.4195,5.1398,0.0000,3.0000
5.1398,969,5.2242,0.0000,3.0050,1.9861,0.4800,0.0880,4.3330,-0.3752,0.4195,5.1398,0.0000,3.0000
5.1398,970,5.2241,0.0000,3.0050,1.9864,0.4803,0.0877,4.3329,-0.3753,0.4194,5.1398,0.0000,3.0000
5.1398,971,5.2240,0.0000,3.0050,1.9868,0.4805,0.0875,4.3328,-0.3755,0.4194,5.1398,0.0000,3.0000
5.1398,972,5.2240,0.0000,3.0050,1.9868,0.4805,0.0875,4.3328,-0.3755,0.4194,5.1398,0.0000,3.0000
5.1398,973,5.2239,0.0000,3.0050,1.9870,0.4806,0.0872,4.3326,-0.3758,0.4194,5.1398,0.0000,3.0000
5.1398,974,5.2239,0.0000,3.0050,1.9870,0.4806,0.0872,4.3326,-0.3758,0.4194,5.1398,0.0000,3.0000
5.1398,975,5.2237,0.0000,3.0050,1.9871,0.4807,0.0870,4.3323,-0.3761,0.4193,5.1398,0.0000,3.0000
5.1398,976,5.2236,0.0000,3.0050,1.9873,0.4808,0.0868,4.3320,-0.3764,0.4193,5.1398,0.0000,3.0000
5.1398,977,5.2236,0.0000,3.0050,1.9873,0.4808,0.0868,4.3320,-0.3764,0.4193,5.1398,0.0000,3.0000
5.1398,978,5.2235,0.0000,3.0050,1.9875,0.4809,0.0866,4.3319,-0.3766,0.4193,5.1398,0.0000,3.0000
5.1398,979,5.2235,0.0000,3.0050,1.9877,0.4811,0.0864,4.3319,-0.3766,0.4193,5.1398,0.0000,3.0000
5.1398,980,5.2233,0.0000,3.0050,1.9877,0.4811,0.0864,4.3318,-0.3767,0.4193,5.1398,0.0000,3.0000
5.1398,981,5.2232,0.0000,3.0050,1.9877,0.4811,0.0864,4.3316,-0.3767,0.4193,5.1398,0.0000,3.0000
5.1398,982,5.2232,0.0000,3.0050,1.9877,0.4811,0.0864,4.3316,-0.3767,0.4193,5.1398,0.0000,3.0000
5.1398,983,5.2231,0.0000,3.0050,1.9878,0.4812,0.0863,4.3315,-0.3767,0.4193,5.1398,0.0000,3.0000
5.1398,984,5.2229,0.0000,3.0049,1.9881,0.4813,0.0861,4.3314,-0.3768,0.4192,5.1398,0.0000,3.0000
5.1398,985,5.2229,0.0000,3.0049,1.9881,0.4813,0.0861,4.3314,-0.3768,0.4192,5.1398,0.0000,3.0000
5.1398,986,5.2228,0.0000,3.0049,1.9884,0.4816,0.0857,4.3313,-0.3769,0.4193,5.1398,0.0000,3.0000
5.1398,987,5.2228,0.0000,3.0049,1.9884,0.4816,0.0857,4.3313,-0.3769,0.4193,5.1398,0.0000,3.0000
5.1398,988,5.2227,0.0000,3.0049,1.9888,0.4818,0.0855,4.3311,-0.3769,0.4192,5.1398,0.0000,3.0000
5.1398,989,5.2227,0.0000,3.0049,1.9888,0.4818,0.0855,4.3311,-0.3769,0.4192,5.1398,0.0000,3.0000
5.1398,990,5.2226,0.0000,3.0049,1.9890,0.4820,0.0852,4.3309,-0.3768,0.4193,5.1398,0.0000,3.0000
5.1398,991,5.2224,0.0000,3.0049,1.9893,0.4822,0.0849,4.3308,-0.3766,0.4192,5.1398,0.0000,3.0000
5.1398,992,5.2224,0.0000,3.0049,1.9893,0.4822,0.0849,4.3308,-0.3766,0.4192,5.1398,0.0000,3.0000
5.1398,993,5.2223,0.0000,3.0049,1.9897,0.4824,0.0845,4.3307,-0.3765,0.4193,5.1398,0.0000,3.0000
5.1398,994,5.2222,0.0000,3.0049,1.9901,0.4827,0.0841,4.3304,-0.3763,0.4193,5.1398,0.0000,3.0000
5.1398,995,5.2222,0.0000,3.0049,1.9901,0.4827,0.0841,4.3304,-0.3763,0.4193,5.1398,0.0000,3.0000
5.1398,996,5.2220,0.0000,3.0049,1.9904,0.4829,0.0837,4.3300,-0.3760,0.4193,5.1398,0.0000,3.0000
5.1398,997,5.2219,0.0000,3.0049,1.9907,0.4831,0.0833,4.3296,-0.3756,0.4193,5.1398,0.0000,3.0000
5.1398,998,5.2219,0.0000,3.0049,1.9907,0.4831,0.0833,4.3296,-0.3756,0.4193,5.1398,0.0000,3.0000
5.1398,999,5.2218,0.0000,3.0048,1.9909,0.4833,0.0831,4.3293,-0.3751,0.4193,5.1398,0.0000,3.0000
5.1398,1000,5.2218,0.0000,3.0048,1.9909,0.4833,0.0831,4.3293,-0.3751,0.4193,5.1398,0.0000,3.0000
5.1398,1001,5.2216,0.0000,3.0048,1.9912,0.4835,0.0829,4.3291,-0.3747,0.4193,5.1398,0.0000,3.0000
5.1398,1002,5.2215,0.0000,3.0048,1.9915,0.4837,0.0826,4.3292,-0.3743,0.4194,5.1398,0.0000,3.0000
5.1398,1003,5.2215,0.0000,3.0048,1.9915,0.4837,0.0826,4.3292,-0.3743,0.4194,5.1398,0.0000,3.0000
5.1398,1004,5.2214,0.0000,3.0048,1.9917,0.4838,0.0824,4.3294,-0.3742,0.4194,5.1398,0.0000,3.0000
5.1398,1005,5.2213,0.0000,3.0048,1.9918,0.4839,0.0823,4.3295,-0.3741,0.4194,5.1398,0.0000,3.0000
5.1398,1006,5.2213,0.0000,3.0048,1.9918,0.4839,0.0823,4.3295,-0.3741,0.4194,5.1398,0.0000,3.0000
5.1398,1007,5.2211,0.0000,3.0048,1.9920,0.4840,0.0821,4.3295,-0.3739,0.4195,5.1398,0.0000,3.0000
5.1398,1008,5.2211,0.0000,3.0048,1.9920,0.4840,0.0821,4.3295,-0.3739,0.4195,5.1398,0.0000,3.0000
5.1398,1009,5.2211,0.0000,3.0048,1.9920,0.4840,0.0821,4.3295,-0.3739,0.4195,5.1398,0.0000,3.0000
5.1398,1010,5.2211,0.0000,3.0048,1.9920,0.4840,0.0821,4.3295,-0.3739,0.4195,5.1398,0.0000,3.0000
5.1398,1011,5.2210,0.0000,3.0048,1.9920,0.4840,0.0821,4.3295,-0.3736,0.4195,5.1398,0.0000,3.0000
5.1398,1012,5.2209,0.0000,3.0048,1.9921,0.4841,0.0819,4.3294,-0.3732,0.4195,5.1398,0.0000,3.0000
5.1398,1013,5.2209,0.0000,3.0048,1.9921,0.4841,0.0819,4.3294,-0.3732,0.4195,5.1398,0.0000,3.0000
5.1398,1014,5.2207,0.0000,3.0048,1.9921,0.4841,0.0818,4.3293,-0.3727,0.4196,5.1398,0.0000,3.0000
5.1398,1015,5.2207,0.0000,3.0048,1.9921,0.4841,0.0818,4.3293,-0.3727,0.4196,5.1398,0.0000,3.0000
5.1398,1016,5.2206,0.0000,3.0048,1.9921,0.4841,0.0817,4.3292,-0.3722,0.4196,5.1398,0.0000,3.0000
5.1398,1017,5.2205,0.0000,3.0048,1.9923,0.4843,0.0815,4.3290,-0.3717,0.4196,5.1398,0.0000,3.0000
5.1398,1018,5.2205,0.0000,3.0048,1.9923,0.4843,0.0815,4.3290,-0.3717,0.4196,5.1398,0.0000,3.0000
5.1398,1019,5.2203,0.0000,3.0047,1.9927,0.4845,0.0811,4.3290,-0.3712,0.4196,5.1398,0.0000,3.0000
5.1398,1020,5.2203,0.0000,3.0047,1.9927,0.4845,0.0811,4.3290,-0.3712,0.4196,5.1398,0.0000,3.0000
5.1398,1021,5.2202,0.0000,3.0047,1.9931,0.4848,0.0806,4.3290,-0.3708,0.4196,5.1398,0.0000,3.0000
5.1398,1022,5.2201,0.0000,3.0047,1.9936,0.4851,0.0800,4.3290,-0.3706,0.4196,5.1398,0.0000,3.0000
5.1398,1023,5.2201,0.0000,3.0047,1.9936,0.4851,0.0800,4.3290,-0.3706,0.4196,5.1398,0.0000,3.0000
5.1398,1024,5.2200,0.0000,3.0047,1.9943,0.4856,0.0791,4.3291,-0.3707,0.4196,5.1398,0.0000,3.0000
5.1398,1025,5.2200,0.0000,3.0047,1.9943,0.4856,0.0791,4.3291,-0.3707,0.4196,5.1398,0.0000,3.0000
5.1398,1026,5.2198,0.0000,3.0047,1.9950,0.4860,0.0783,4.3291,-0.3708,0.4196,5.1398,0.0000,3.0000
5.1398,1027,5.2197,0.0000,3.0047,1.9958,0.4865,0.0774,4.3291,-0.3711,0.4196,5.1398,0.0000,3.0000
5.1398,1028,5.2197,0.0000,3.0047,1.9958,0.4865,0.0774,4.3291,-0.3711,0.4196,5.1398,0.0000,3.0000
5.1398,1029,5.2196,0.0000,3.0047,1.9965,0.4870,0.0764,4.3290,-0.3714,0.4195,5.1398,0.0000,3.0000
5.1398,1030,5.2196,0.0000,3.0047,1.9965,0.4870,0.0764,4.3290,-0.3714,0.4195,5.1398,0.0000,3.0000
5.1398,1031,5.2194,0.0000,3.0047,1.9973,0.4875,0.0754,4.3288,-0.3719,0.4195,5.1398,0.0000,3.0000
5.1398,1032,5.2193,0.0000,3.0047,1.9982,0.4881,0.0742,4.3286,-0.3722,0.4194,5.1398,0.0000,3.0000
5.1398,1033,5.2193,0.0000,3.0047,1.9982,0.4881,0.0742,4.3286,-0.3722,0.4194,5.1398,0.0000,3.0000
5.1398,1034,5.2192,0.0000,3.0047,1.9991,0.4887,0.0731,4.3284,-0.3726,0.4194,5.1398,0.0000,3.0000
5.1398,1035,5.2191,0.0000,3.0046,1.9998,0.4895,0.0731,4.3282,-0.3729,0.4194,5.1398,0.0000,3.0000
5.1398,1036,5.2191,0.0000,3.0046,1.9998,0.4895,0.0731,4.3282,-0.3729,0.4194,5.1398,0.0000,3.0000
5.1398,1037,5.2189,0.0000,3.0046,2.0004,0.4903,0.0732,4.3280,-0.3730,0.4194,5.1398,0.0000,3.0000
5.1398,1038,5.2189,0.0000,3.0046,2.0010,0.4910,0.0731,4.3280,-0.3730,0.4194,5.1398,0.0000,3.0000
5.1398,1039,5.2188,0.0000,3.0046,2.0010,0.4910,0.0731,4.3279,-0.3732,0.4193,5.1398,0.0000,3.0000
5.1398,1040,5.2187,0.0000,3.0046,2.0017,0.4918,0.0730,4.3278,-0.3733,0.4193,5.1398,0.0000,3.0000
5.1398,1041,5.2187,0.0000,3.0046,2.0017,0.4918,0.0730,4.3278,-0.3733,0.4193,5.1398,0.0000,3.0000
5.1398,1042,5.2186,0.0000,3.0046,2.0025,0.4926,0.0727,4.3276,-0.3736,0.4192,5.1398,0.0000,3.0000
5.1398,1043,5.2185,0.0000,3.0046,2.0035,0.4935,0.0719,4.3275,-0.3739,0.4192,5.1398,0.0000,3.0000
5.1398,1044,5.2185,0.0000,3.0046,2.0035,0.4935,0.0719,4.3275,-0.3739,0.4192,5.1398,0.0000,3.0000
5.1398,1045,5.2183,0.0000,3.0046,2.0042,0.4943,0.0716,4.3273,-0.3746,0.4191,5.1398,0.0000,3.0000
5.1398,1046,5.2183,0.0000,3.0046,2.0042,0.4943,0.0716,4.3273,-0.3746,0.4191,5.1398,0.0000,3.0000
5.1398,1047,5.2182,0.0000,3.0046,2.0048,0.4950,0.0715,4.3272,-0.3754,0.4190,5.1398,0.0000,3.0000
5.1398,1048,5.2181,0.0000,3.0046,2.0052,0.4955,0.0714,4.3270,-0.3762,0.4189,5.1398,0.0000,3.0000
5.1398,1049,5.2181,0.0000,3.0046,2.0052,0.4955,0.0714,4.3270,-0.3762,0.4189,5.1398,0.0000,3.0000
5.1398,1050,5.2180,0.0000,3.0045,2.0057,0.4959,0.0710,4.3267,-0.3770,0.4189,5.1398,0.0000,3.0000
5.1398,1051,5.2180,0.0000,3.0045,2.0057,0.4959,0.0710,4.3267,-0.3770,0.4189,5.1398,0.0000,3.0000
5.1398,1052,5.2179,0.0000,3.0045,2.0060,0.4963,0.0708,4.3266,-0.3777,0.4188,5.1398,0.0000,3.0000
5.1398,1053,5.2177,0.0000,3.0045,2.0061,0.4964,0.0710,4.3265,-0.3783,0.4187,5.1398,0.0000,3.0000
5.1398,1054,5.2177,0.0000,3.0045,2.0061,0.4964,0.0710,4.3265,-0.3783,0.4187,5.1398,0.0000,3.0000
5.1398,1055,5.2176,0.0000,3.0045,2.0059,0.4963,0.0712,4.3266,-0.3788,0.4187,5.1398,0.0000,3.0000
5.1398,1056,5.2175,0.0000,3.0045,2.0056,0.4962,0.0716,4.3267,-0.3792,0.4188,5.1398,0.0000,3.0000
5.1398,1057,5.2175,0.0000,3.0045,2.0056,0.4962,0.0716,4.3267,-0.3792,0.4188,5.1398,0.0000,3.0000
5.1398,1058,5.2174,0.0000,3.0045,2.0049,0.4959,0.0723,4.3267,-0.3796,0.4186,5.1398,0.0000,3.0000
5.1398,1059,5.2174,0.0000,3.0045,2.0049,0.4959,0.0723,4.3267,-0.3796,0.4186,5.1398,0.0000,3.0000
5.1398,1060,5.2173,0.0000,3.0045,2.0044,0.4958,0.0717,4.3267,-0.3799,0.4187,5.1398,0.0000,3.0000
5.1398,1061,5.2171,0.0000,3.0045,2.0046,0.4958,0.0718,4.3267,-0.3803,0.4186,5.1398,0.0000,3.0000
5.1398,1062,5.2171,0.0000,3.0045,2.0046,0.4958,0.0718,4.3267,-0.3803,0.4186,5.1398,0.0000,3.0000
5.1398,1063,5.2170,0.0000,3.0045,2.0056,0.4962,0.0716,4.3267,-0.3806,0.4186,5.1398,0.0000,3.0000
5.1398,1064,5.2169,0.0000,3.0045,2.0073,0.4972,0.0698,4.3267,-0.3807,0.4187,5.1398,0.0000,3.0000
5.1398,1065,5.2169,0.0000,3.0045,2.0073,0.4972,0.0698,4.3267,-0.3807,0.4187,5.1398,0.0000,3.0000
5.1398,1066,5.2168,0.0000,3.0045,2.0089,0.4991,0.0659,4.3265,-0.3807,0.4188,5.1398,0.0000,3.0000
5.1398,1067,5.2167,0.0000,3.0044,2.0115,0.5026,0.0630,4.3263,-0.3807,0.4186,5.1398,0.0000,3.0000
5.1398,1068,5.2167,0.0000,3.0044,2.0115,0.5026,0.0630,4.3263,-0.3807,0.4186,5.1398,0.0000,3.0000
